,Unnamed: 0,url,status,host_type,major_releases,duration,author_count,project,multi_repo
1983,1983,https://pypi.org/project/pyproj/,0,pypi,0,120,1,pyproj,0
1984,1984,https://pypi.org/project/pystache/,0,pypi,0,58,3,pystache,0
1985,1985,https://pypi.org/project/pytest-forked/,0,pypi,0,0,1,pytest-forked,0
1986,1986,https://pypi.org/project/pytest-instafail/,0,pypi,0,18,1,pytest-instafail,0
1987,1987,https://pypi.org/project/pytest-metadata/,0,pypi,0,10,1,pytest-metadata,0
1988,1988,https://pypi.org/project/python-Levenshtein/,0,pypi,0,55,2,python-Levenshtein,0
1989,1989,https://pypi.org/project/python-daemon/,0,pypi,0,101,1,python-daemon,1
1990,1990,https://pypi.org/project/python-glanceclient/,0,pypi,0,66,2,python-glanceclient,1
1991,1991,https://pypi.org/project/python-jose/,0,pypi,0,30,1,python-jose,0
1992,1992,https://pypi.org/project/python-magic/,0,pypi,0,100,1,python-magic,0
1993,1993,https://pypi.org/project/python-memcached/,0,pypi,0,81,2,python-memcached,0
1994,1994,https://pypi.org/project/python-slugify/,0,pypi,0,58,1,python-slugify,0
1995,1995,https://pypi.org/project/python-swiftclient/,0,pypi,0,67,2,python-swiftclient,1
1996,1996,https://pypi.org/project/python_jwt/,0,pypi,0,31,1,python_jwt,0
1997,1997,https://pypi.org/project/pythonwhois/,0,pypi,0,23,1,pythonwhois,0
1998,1998,https://pypi.org/project/pytz/,0,pypi,0,159,1,pytz,0
1999,1999,https://pypi.org/project/pytzdata/,0,pypi,0,14,1,pytzdata,0
2000,2000,https://pypi.org/project/pyxdg/,0,pypi,0,15,2,pyxdg,0
2001,2001,https://pypi.org/project/qds_sdk/,0,pypi,0,53,1,qds_sdk,0
2002,2002,https://pypi.org/project/qrcode/,0,pypi,0,58,1,qrcode,1
2003,2003,https://pypi.org/project/qtconsole/,0,pypi,0,26,1,qtconsole,0
2004,2004,https://pypi.org/project/queuelib/,0,pypi,0,31,1,queuelib,0
2005,2005,https://pypi.org/project/recommonmark/,0,pypi,0,11,1,recommonmark,0
2006,2006,https://pypi.org/project/reportlab/,0,pypi,0,91,3,reportlab,0
2007,2007,https://pypi.org/project/repoze.lru/,0,pypi,0,107,1,repoze.lru,0
2008,2008,https://pypi.org/project/requests-file/,0,pypi,0,27,1,requests-file,0
2009,2009,https://pypi.org/project/requests-futures/,0,pypi,0,37,1,requests-futures,0
2010,2010,https://pypi.org/project/requests-oauthlib/,0,pypi,0,55,1,requests-oauthlib,0
2011,2011,https://pypi.org/project/requests-toolbelt/,0,pypi,0,43,2,requests-toolbelt,0
2012,2012,https://pypi.org/project/requestsexceptions/,0,pypi,0,21,1,requestsexceptions,0
2013,2013,https://pypi.org/project/responses/,0,pypi,0,50,1,responses,1
2014,2014,https://pypi.org/project/rfc3986/,0,pypi,0,39,2,rfc3986,0
2015,2015,https://pypi.org/project/rfc3987/,0,pypi,0,59,3,rfc3987,0
2016,2016,https://pypi.org/project/rq/,0,pypi,0,51,1,rq,0
2017,2017,https://pypi.org/project/rsa/,0,pypi,0,103,2,rsa,0
2018,2018,https://pypi.org/project/s2sphere/,0,pypi,0,20,1,s2sphere,0
2019,2019,https://pypi.org/project/s3cmd/,0,pypi,0,68,3,s3cmd,1
2020,2020,https://pypi.org/project/salesforce-bulk/,0,pypi,0,45,1,salesforce-bulk,0
2021,2021,https://pypi.org/project/scandir/,0,pypi,0,43,1,scandir,0
2022,2022,https://pypi.org/project/schedule/,0,pypi,0,58,1,schedule,1
2023,2023,https://pypi.org/project/schema/,0,pypi,0,60,1,schema,0
2024,2024,https://pypi.org/project/scikit-image/,0,pypi,0,64,1,scikit-image,1
2025,2025,https://pypi.org/project/scikit-learn/,0,pypi,0,79,2,scikit-learn,1
2026,2026,https://pypi.org/project/scipy/,0,pypi,0,94,2,scipy,1
2027,2027,https://pypi.org/project/scp/,0,pypi,0,27,1,scp,0
2028,2028,https://pypi.org/project/semver/,0,pypi,0,70,3,semver,0
2029,2029,https://pypi.org/project/sendgrid/,0,pypi,0,69,4,sendgrid,0
2030,2030,https://pypi.org/project/sh/,0,pypi,0,64,1,sh,1
2031,2031,https://pypi.org/project/simple-salesforce/,0,pypi,0,57,2,simple-salesforce,0
2032,2032,https://pypi.org/project/simpleflock/,0,pypi,0,38,1,simpleflock,0
2033,2033,https://pypi.org/project/simplegeneric/,0,pypi,0,71,1,simplegeneric,0
2034,2034,https://pypi.org/project/six/,0,pypi,0,94,1,six,0
2035,2035,https://pypi.org/project/slacker/,0,pypi,0,42,1,slacker,0
2036,2036,https://pypi.org/project/smmap2/,0,pypi,0,8,1,smmap2,0
2037,2037,https://pypi.org/project/snowballstemmer/,0,pypi,0,37,1,snowballstemmer,0
2038,2038,https://pypi.org/project/snowflake-connector-python/,0,pypi,0,19,1,snowflake-connector-python,0
2039,2039,https://pypi.org/project/social-auth-app-django/,0,pypi,0,13,1,social-auth-app-django,0
2040,2040,https://pypi.org/project/sortedcontainers/,0,pypi,0,48,1,sortedcontainers,0
2041,2041,https://pypi.org/project/spacy/,0,pypi,0,37,4,spacy,0
2042,2042,https://pypi.org/project/spark-sklearn/,0,pypi,0,22,1,spark-sklearn,0
2043,2043,https://pypi.org/project/statistics/,0,pypi,0,38,1,statistics,0
2044,2044,https://pypi.org/project/strict-rfc3339/,0,pypi,0,40,1,strict-rfc3339,0
2045,2045,https://pypi.org/project/supervisor/,0,pypi,0,106,2,supervisor,1
2046,2046,https://pypi.org/project/tensorflow-transform/,0,pypi,0,1,1,tensorflow-transform,0
2047,2047,https://pypi.org/project/termcolor/,0,pypi,0,33,1,termcolor,0
2048,2048,https://pypi.org/project/terminado/,0,pypi,0,41,2,terminado,0
2049,2049,https://pypi.org/project/testfixtures/,0,pypi,0,117,1,testfixtures,0
2050,2050,https://pypi.org/project/testpath/,0,pypi,0,30,2,testpath,0
2051,2051,https://pypi.org/project/text-unidecode/,0,pypi,0,64,1,text-unidecode,0
2052,2052,https://pypi.org/project/texttable/,0,pypi,0,25,2,texttable,0
2053,2053,https://pypi.org/project/toolz/,0,pypi,0,55,1,toolz,1
2054,2054,https://pypi.org/project/torchvision/,0,pypi,0,0,1,torchvision,0
2055,2055,https://pypi.org/project/tqdm/,0,pypi,0,53,2,tqdm,0
2056,2056,https://pypi.org/project/traceback2/,0,pypi,0,3,1,traceback2,0
2057,2057,https://pypi.org/project/translationstring/,0,pypi,0,59,3,translationstring,0
2058,2058,https://pypi.org/project/troposphere/,0,pypi,0,62,1,troposphere,1
2059,2059,https://pypi.org/project/trueskill/,0,pypi,0,51,2,trueskill,0
2060,2060,https://pypi.org/project/twilio/,0,pypi,0,105,1,twilio,0
2061,2061,https://pypi.org/project/uWSGI/,0,pypi,0,0,1,uWSGI,0
2062,2062,https://pypi.org/project/ua-parser/,0,pypi,0,53,1,ua-parser,0
2063,2063,https://pypi.org/project/ujson/,0,pypi,0,59,1,ujson,0
2064,2064,https://pypi.org/project/uptime/,0,pypi,0,9,1,uptime,0
2065,2065,https://pypi.org/project/uvloop/,0,pypi,0,21,2,uvloop,1
2066,2066,https://pypi.org/project/vine/,0,pypi,0,17,2,vine,0
2067,2067,https://pypi.org/project/virtualenv-clone/,0,pypi,0,55,1,virtualenv-clone,0
2068,2068,https://pypi.org/project/virtualenv/,0,pypi,0,119,2,virtualenv,1
2069,2069,https://pypi.org/project/w3lib/,0,pypi,0,82,1,w3lib,0
2070,2070,https://pypi.org/project/waitress/,0,pypi,0,75,2,waitress,0
2071,2071,https://pypi.org/project/watchdog/,0,pypi,0,52,2,watchdog,1
2072,2072,https://pypi.org/project/watchtower/,0,pypi,0,28,1,watchtower,0
2073,2073,https://pypi.org/project/webapp2/,0,pypi,0,79,2,webapp2,0
2074,2074,https://pypi.org/project/websockets/,0,pypi,0,51,1,websockets,1
2075,2075,https://pypi.org/project/wrapt/,0,pypi,0,51,1,wrapt,0
2076,2076,https://pypi.org/project/xgboost/,0,pypi,0,12,2,xgboost,0
2077,2077,https://pypi.org/project/xlrd/,0,pypi,0,149,1,xlrd,0
2078,2078,https://pypi.org/project/xlwt/,0,pypi,0,116,1,xlwt,0
2079,2079,https://pypi.org/project/yamllint/,0,pypi,0,23,1,yamllint,0
2080,2080,https://pypi.org/project/youtube_dl/,0,pypi,0,64,2,youtube_dl,0
2081,2081,https://pypi.org/project/zc.lockfile/,0,pypi,0,116,2,zc.lockfile,0
2082,2082,https://pypi.org/project/zope.component/,0,pypi,0,138,3,zope.component,0
2083,2083,https://pypi.org/project/zope.deprecation/,0,pypi,0,136,2,zope.deprecation,0
2084,2084,https://pypi.org/project/zope.interface/,0,pypi,0,139,3,zope.interface,0
